167	xbox	activision	0.4686521923967007	1
168	mercedes	chevrolet	0.2369943500316697	0
169	seahawks	afc	0.20591040319051793	1
170	vw	bmw	0.5981602257208318	0
171	paypal	viagra	0.2729952370265596	1
172	prada	hermes	0.30145456344115745	0
173	seagate	lenovo	0.23273576789157926	1
174	motorola	cingular	0.5099606570960087	1
175	cbs	nbc	0.4537639913295207	0
176	opel	honda	0.3386619639925322	0
177	hulu	hbo	0.3041081072707535	0
178	volkswagen	mazda	0.5764241638812697	0
179	hyundai	bmw	0.6042174756285852	0
180	thomson	maxwell	0.30056667149168254	1
181	madden	sony	0.253977043249062	1
182	cornell	harvard	0.2586482066806035	0
183	pfizer	fedex	0.3955109302029417	1
184	fsa	citigroup	0.31286219716880165	0
185	xbox	netflix	0.3910176934989346	1
186	netflix	activision	0.3066723111717436	1
187	volkswagen	subaru	0.603396293380532	0
188	nissan	volkswagen	0.6976454058085169	0
189	toyota	honda	0.6489971505758481	0
190	porsche	volvo	0.5485068190181054	0
191	citibank	barclays	0.48855187520969934	0
192	tomtom	nokia	0.3633288102338284	1
193	vodafone	nokia	0.21961225074489035	1
194	mazda	volvo	0.5740733018157921	0
195	hyundai	nissan	0.6799090692630673	0
196	mitsubishi	honda	0.5719623452808849	0
197	comcast	fios	0.42876305177644247	1
198	acer	sony	0.20765277145137032	0
199	audi	mercedes	0.3447664170556887	0
200	audi	bmw	0.34646214824142885	0
201	comcast	telstra	0.27832473221250165	0
202	barclays	aig	0.3221506671652075	0
203	gamestop	sony	0.4166624466698861	1
204	audi	mazda	0.3139706528378259	0
205	hyundai	honda	0.6273131368878722	0
206	vw	mitsubishi	0.5683216549791139	0
207	nissan	ferrari	0.4983453893112329	0
208	kmart	starbucks	0.2399013302767303	1
209	acer	toshiba	0.31498407683143814	0
210	hyundai	subaru	0.6294686803969161	0
211	cingular	nokia	0.3362702088305257	1
212	audi	nissan	0.3382697877937785	0
213	nissan	subaru	0.6329807412572521	0
214	ecb	citigroup	0.21909337339283014	1
215	solidworks	autodesk	0.4915602069463543	0
216	vodafone	samsung	0.3955704140028246	1
217	volvo	ford	0.29108599388208384	0
218	mazda	chevrolet	0.23149129944510557	0
219	volkswagen	porsche	0.4754459796380825	0
220	vw	opel	0.3367694893017548	0
221	mcdonald	armstrong	0.27493751322556065	1
222	harvard	usc	0.30755873973953657	0
223	nissan	mazda	0.6962935109631423	0
224	porsche	mazda	0.5241610545088207	0
225	linkedin	facebook	0.26619682677186135	0
226	mazda	chrysler	0.47544902310071085	0
227	walgreens	pfizer	0.44640030243482504	1
228	benz	honda	0.5427793603295907	0
229	volkswagen	benz	0.5373949605806237	0
230	opel	bmw	0.3158681035236034	0
231	motorola	vodafone	0.34586756752459524	1
232	audi	vw	0.3158398962951579	0
233	gmc	bmw	0.2690707767703786	0
234	ford	chrysler	0.29515497233658267	0
235	audi	volvo	0.3143632050286059	0
236	barclays	hsbc	0.49898242412771493	0
237	audi	subaru	0.294387078137663	0
238	opel	chrysler	0.31482690747349784	0
239	microsoft	ca	0.48295914282158436	1
240	acer	asus	0.2885532030094593	0
241	toyota	ford	0.3452627650635776	0
242	gamestop	playstation	0.4680973887822103	1
243	kkr	citigroup	0.2612631857884027	0
244	acer	philips	0.36025853543869496	0
245	benz	chrysler	0.3999803999981478	0
246	gmc	subaru	0.35001129642614937	0
247	nyse	nasdaq	0.5394787509150735	0
248	mercedes	volkswagen	0.69294932738206	0
249	activision	pixar	0.24871687623607047	1
250	symantec	adobe	0.20322351789373058	1
251	verizon	vodafone	0.4252407648338155	0
252	sony	toshiba	0.30564497773267735	0
253	gmc	volvo	0.31512430788179396	0
254	novell	ibm	0.382074934640535	1
255	mazda	ford	0.3104776305524704	0
256	vw	benz	0.4903798624493681	0
257	chevrolet	subaru	0.31207042293281234	0
258	aig	jpmorgan	0.2794856377588587	0
259	phillips	simmons	0.30185995665326826	0
260	mastercard	paypal	0.43329177229208926	1
261	barclays	imf	0.24133759153559292	1
262	ibm	hpc	0.34606614225236626	1
263	sony	seagate	0.25266267493739847	1
264	audi	mitsubishi	0.2867589825361898	0
265	microsoft	sbs	0.2022297154276875	1
266	yamaha	honda	0.38879221429828076	0
267	kkr	barclays	0.30025562133910366	0
268	ubs	jpmorgan	0.411343053735971	1
269	vw	subaru	0.6256989829796584	0
270	lexus	chrysler	0.37989084455667876	0
271	toyota	ferrari	0.49162695231500053	0
272	imf	hsbc	0.24163130214205955	1
273	nextel	motorola	0.23510086090686222	1
274	barclays	ecb	0.2135236833520189	1
275	mercedes	lexus	0.4732509719324249	0
276	autodesk	adobe	0.5152914037825573	0
277	aig	citigroup	0.4253738774159647	0
278	abc	cnn	0.28597740869148713	0
279	chrysler	honda	0.5049796553969353	0
280	verizon	qualcomm	0.3056212814989277	0
281	asu	usc	0.4773017798633114	0
282	audi	volkswagen	0.3163319527382439	0
283	citibank	imf	0.24730129978427018	1
284	ms	vmware	0.46352226371693844	0
285	seagate	nvidia	0.23352861357195176	1
286	ericsson	qualcomm	0.3801750242674896	1
287	citibank	ecb	0.21711206072217848	1
288	ubs	hsbc	0.3653731099976391	0
289	gamestop	xbox	0.4661505773325785	1
290	vw	volvo	0.5981584888235417	0
291	opel	volkswagen	0.344333373132853	0
292	fda	usps	0.30976727406188725	1
293	walmart	mcdonalds	0.21632779464218127	1
294	volkswagen	mitsubishi	0.5941532071265634	0
295	kkr	hsbc	0.2479800563308294	0
296	ibm	vmware	0.5145507708530997	1
297	ericsson	samsung	0.3111499165808477	0
298	sony	lenovo	0.20111953235223357	0
299	mazda	bmw	0.6185833727217375	0
300	cme	reuters	0.23031547184299928	1
301	nissan	honda	0.7402083820370516	0
302	verizon	motorola	0.34664568837406184	1
303	hyundai	volvo	0.6299872921462107	0
304	imf	jpmorgan	0.26144707434839803	1
305	vw	nissan	0.6742762683456898	0
306	sony	nokia	0.33571833551893043	0
307	volvo	chrysler	0.4610263244880385	0
308	sony	nintendo	0.49333539247483366	0
309	barclays	jpmorgan	0.5248218521698356	0
310	volvo	chevrolet	0.2139309078784861	0
311	cnn	bloomberg	0.20983879544911616	1
312	volkswagen	lexus	0.4770591823107349	0
313	novell	microsoft	0.35539149387617064	0
314	asu	cornell	0.20716161185025767	0
315	volkswagen	chrysler	0.4073132088353851	0
316	subaru	honda	0.6683606746158774	0
317	seb	gp	0.22492840296197558	0
318	vw	mazda	0.6425274109063999	0
319	audi	goodyear	0.20600098660234226	1
320	motorola	samsung	0.5225156998328446	0
321	ferrari	renault	0.23610428088199847	0
322	bayer	merck	0.20069263618194613	0
323	ibm	adobe	0.44313471003930044	1
324	volkswagen	cherokee	0.20449078009346427	0
325	ecb	hsbc	0.23873105035528547	1
326	pfizer	paypal	0.33589102893935135	1
327	costco	merck	0.20606540481232924	1
328	ims	gp	0.2763884941884996	1
329	safeway	costco	0.2149376072066392	0
330	mazda	subaru	0.5987740053536403	0
331	kkr	ubs	0.2667508663977306	0
332	cnn	cbs	0.23396005838018402	0
333	opel	subaru	0.3400863394961657	0
334	fda	fedex	0.3087849338409196	1
335	mercedes	chrysler	0.5263381504828508	0
336	toyota	volkswagen	0.5551367631975963	0
337	comcast	netflix	0.22420195189420553	0
338	qualcomm	mobil	0.25088176611702984	1
339	vmware	autodesk	0.4696338660565539	0
340	vodafone	mobil	0.23893687135111344	1
341	barclays	goldman	0.24433178223699892	0
342	fda	bayer	0.2781518560750537	1
343	comcast	hulu	0.20751440820583242	0
344	sony	motorola	0.26107325394465825	0
345	wikipedia	google	0.23035603801779045	1
346	toyota	chrysler	0.4396441942909617	0
347	nissan	ford	0.36121649523794513	0
348	princeton	usc	0.3405571268216293	0
349	barclays	bloomberg	0.26208729262259295	0
350	peugeot	mitsubishi	0.20773836300885548	0
351	purdue	harvard	0.2897561637842064	0
352	vonage	verizon	0.3268183480498975	0
353	goldman	aig	0.2682990097357075	1
354	porsche	ford	0.26247851352359614	0
355	htc	nokia	0.27425848843254264	0
356	symantec	gartner	0.22480912923999227	1
357	htc	samsung	0.5072375484006787	0
358	audi	chrysler	0.2218284490235497	0
359	lenovo	toshiba	0.3076893369986153	0
360	sony	qualcomm	0.2507830261179584	1
361	microsoft	adobe	0.6754599878498544	1
362	hermes	dior	0.2896101291940735	0
363	nokia	samsung	0.3496022956270779	0
364	lexus	volvo	0.45413241593690784	0
365	audi	honda	0.33913759935903454	0
366	citibank	jpmorgan	0.34467341104771665	0
367	mercedes	opel	0.38768208459352516	0
368	nissan	bmw	0.6737239965350978	0
369	spectrum	airwave	0.37248182878183655	1
370	tsb	hsbc	0.4371668628917092	0
371	porsche	chrysler	0.4589194924201467	0
372	mazda	mitsubishi	0.5932665812170494	0
373	starbucks	mcdonalds	0.35956331108234313	0
374	toshiba	samsung	0.26028992063809664	0
375	gmc	honda	0.26887175057869667	0
376	simmons	jd	0.2524489572079671	1
377	xbox	sony	0.4688582383772815	0
378	pfizer	viagra	0.22810254959324106	0
379	ericsson	nokia	0.32366037173747475	0
380	barclays	ubs	0.49213860909529317	0
381	gamestop	nintendo	0.4489260328376463	1
382	ubs	aig	0.2762300893427547	1
383	toyota	lexus	0.4757193957762617	0
384	panasonic	nokia	0.25273277203993005	0
385	jpmorgan	citigroup	0.5208625670148136	0
386	hyundai	ford	0.32197716061108533	0
387	ibm	ca	0.3839302191747546	1
388	espn	cbs	0.23515053206120679	0
389	mastercard	walgreens	0.36392068080953616	1
390	vodafone	qualcomm	0.20195182410236712	0
391	sony	activision	0.3813325314291017	1
392	mercedes	subaru	0.6776456641099899	0
393	gmc	chrysler	0.24297582671505594	0
394	aig	citi	0.24487352221993122	1
395	mercedes	bmw	0.6533827581872507	0
396	ericsson	tomtom	0.38810932893813727	1
397	ubs	citigroup	0.47540404007624487	0
398	youtube	hulu	0.21904078098975063	0
399	motorola	toshiba	0.25523425160070257	0
400	armstrong	phillips	0.27539326221135807	0
401	lenovo	philips	0.23228109881713793	0
402	activision	nintendo	0.4234926371399919	1
403	vw	honda	0.7118904803303506	0
404	vw	porsche	0.5009293500355422	0
405	citibank	ubs	0.3376212272266316	0
406	goodyear	volkswagen	0.23813693181019513	1
407	hsbc	citigroup	0.5051005606534459	0
408	mobil	samsung	0.26376940090796175	1
409	aig	cnbc	0.23751019587523678	1
410	lehman	cnbc	0.2859602053631481	1
411	walgreens	fedex	0.3139296411767225	1
412	gmc	mercedes	0.3641522855648591	0
413	chevrolet	honda	0.21025072633722855	0
414	barclays	citigroup	0.639169711085685	0
415	cartier	gucci	0.3466802281500804	0
416	mazda	benz	0.4670476339825954	0
417	asus	toshiba	0.23575584042527073	0
418	mercedes	ford	0.36187062877648135	0
419	gucci	dior	0.34619311576743417	0
420	mtv	cbs	0.2859209720401699	0
421	mercedes	volvo	0.7218763072107474	0
422	lehman	citi	0.32607882867996296	0
423	audi	benz	0.29032983846890925	0
424	hyundai	mercedes	0.675644535002377	0
425	htc	qualcomm	0.2843775323607156	1
426	verizon	mobil	0.20976912503558612	1
427	opel	porsche	0.2931146716920077	0
428	nhs	merck	0.3139013935613603	1
429	microsoft	ibm	0.5386541419355155	1
430	ibm	compaq	0.22936837342908176	0
431	citibank	hsbc	0.42798059590680504	0
432	citibank	goldman	0.3878097794276389	0
433	nissan	chevrolet	0.2163523374211068	0
434	vmware	adobe	0.6697410455715459	1
435	gmc	volkswagen	0.31700725491603976	0
436	mitsubishi	subaru	0.5748340242705452	0
437	ford	honda	0.44017553338636284	0
438	benz	ford	0.2353267379493839	0
439	msft	sony	0.20279630858195405	1
440	audi	porsche	0.34681137591505923	0
441	pfizer	merck	0.49591940088240993	0
442	mtv	disney	0.24887294553092726	1
443	bmw	yamaha	0.4130434235067112	0
444	hsbc	cnbc	0.34176559598553846	0
445	toshiba	philips	0.2594867293247939	0
446	vw	toyota	0.640032965588478	0
447	mcdonald	phillips	0.32589980320480255	1
448	bloomberg	citigroup	0.2806108714466215	0
449	volvo	subaru	0.6270063907370067	0
450	safeway	starbucks	0.274006232594145	1
451	kmart	walmart	0.2715002622384211	0
452	netflix	playstation	0.3069376850284349	1
453	toyota	benz	0.4498722217158974	0
454	hsbc	citi	0.33743062060157847	0
455	audi	yamaha	0.23009511329455015	0
456	lowes	starbucks	0.22161727333456235	1
457	fedex	merck	0.3633256615975813	1
458	jpmorgan	citi	0.3683972931614784	0
459	fda	merck	0.38168847168257697	1
460	panasonic	lenovo	0.20393198231270437	0
461	nissan	toyota	0.6592127862115756	0
462	nissan	gmc	0.3428865473596319	0
463	toyota	mazda	0.6006382182105169	0
464	vw	volkswagen	0.5961985769154389	0
465	hsbc	aig	0.24620774676864407	1
466	cnn	nbc	0.30894911514792867	0
467	nissan	yamaha	0.3896590410526669	0
468	audi	toyota	0.2973040471588723	0
469	motorola	ericsson	0.43990574455822334	0
470	mcdonald	lowe	0.3011369800732963	1
471	hyundai	toyota	0.6295751385246039	0
472	sto	lly	0.2761949350099687	1
473	walgreens	paypal	0.2799397581301007	1
474	hyundai	mazda	0.6075744624681333	0
475	microsoft	autodesk	0.4906602763835571	0
476	volvo	benz	0.5441309938433725	0
477	espn	hbo	0.29330716429304554	0
478	barclays	lehman	0.3804943306151049	0
479	ferrari	honda	0.5178427784289826	0
480	volvo	bmw	0.554793784092503	0
481	toyota	opel	0.36563892404191456	0
482	volvo	honda	0.6234274338162866	0
483	barclays	cnbc	0.2637034049742506	0
484	hyundai	mitsubishi	0.5546311108393236	0
485	nissan	mitsubishi	0.6424418325355433	0
486	hyundai	chrysler	0.5094949003706036	0
487	madden	activision	0.38796335529598996	1
488	myspace	facebook	0.35843396940273964	0
489	bmw	ford	0.3104896280840919	0
490	benz	bmw	0.4474792069179958	0
491	jpmorgan	cnbc	0.2482700221440283	0
492	symantec	ibm	0.2069776528888903	1
493	symantec	microsoft	0.2059873459415322	1
494	ubs	fsa	0.3236765503788806	1
495	barclays	citi	0.44210954925434964	0
496	porsche	subaru	0.5060011792423271	0
497	vw	mercedes	0.671377369085855	0
498	lexus	honda	0.4795125002073912	0
499	vw	ford	0.31305916089471525	0
